526540,1001
859327,2001
887387,2001
779497,2001
896517,2001
220965,1001
721091,1001
633636,1001
823898,2001
413865,2001
439483,1001
809408,1001
748190,1001
397283,1001
553684,1001
495667,2001
936158,2001
537591,1001
909018,1001
878666,1001
995710,1001
511059,3001
754455,1001
489275,1001
500905,2001
984409,2001
812053,1001
550206,1001
728053,1001
184257,1001
235295,3001
767674,1001
391837,1001
466560,4001
900756,4001
678628,2001
492527,2001
886060,2001
366431,1001
331297,3001
496541,1001
654617,1001
163409,4001
299088,4001
961442,4001
155097,4001
976422,2001
138911,2001
160938,2001
399707,1001
713294,3001
627298,1001
709884,1001
932773,4001
796605,4001
885395,3001
411503,3001
622405,3001
233136,3001
170637,5001
215719,5001
452163,2001
572204,2001
779517,1001
844157,1001
312726,4001
419549,4001
505927,5001
526254,5001
460226,4001
840113,5001
432820,5001
957596,1001
530134,4001
316372,4001
501658,5001
147133,5001
551149,4001
595558,4001
637407,3001
597741,3001
403534,3001
314661,3001
317987,5001
820109,5001
388558,2001
403207,2001
143711,1001
402180,1001
242388,4001
819367,4001
962291,5001
856379,5001
149972,4001
174955,5001
549389,5001
466832,1001
203380,4001
915991,4001
289172,5001
914365,4001
971242,4001
503248,3001
521540,3001
790395,3001
734861,3001
592815,5001
556008,5001
888597,2001
946550,2001
438869,1001
685600,1001
829901,4001
354626,4001
296454,5001
867400,5001
354161,4001
906193,5001
602041,5001
514224,1001
834046,4001
538803,4001
487412,5001
286281,4001
788924,4001
416576,3001
960215,3001
549513,3001
509864,3001
832966,5001
306746,5001
945031,2001
684637,2001
891328,1001
383614,1001
180789,4001
356050,4001
185465,5001
687184,5001
489916,4001
435833,5001
702411,5001
645244,1001
755710,4001
329638,4001
947428,5001
353117,4001
525537,4001
117598,3001
957898,3001
643106,3001
691376,3001
290435,5001
428318,5001
709493,2001
837051,2001
818907,1001
613084,1001
400205,4001
363221,4001
445473,5001
229262,5001
952927,4001
723502,5001
642626,5001
470485,1001
620100,4001
771679,4001
904561,5001
465279,1001
293923,2001
331158,2001
483286,2001
957621,2001
464683,1001
431073,1001
346953,1001
209718,2001
179094,2001
209065,1001
915973,1001
793674,1001
665291,1001
258503,1001
910235,2001
605376,2001
291167,1001
864600,1001
862997,1001
989496,1001
411593,3001
462737,1001
634772,1001
864491,2001
771200,2001
541253,1001
704999,1001
847603,1001
462706,1001
988654,3001
130373,1001
490970,1001
885253,4001
996402,4001
947623,2001
184402,2001
924964,2001
183909,1001
354069,3001
613719,1001
357718,1001
834650,4001
888177,4001
663522,4001
807484,4001
576715,2001
387891,2001
875533,2001
704654,1001
396706,3001
837859,1001
906924,1001
244379,4001
431394,4001
549982,3001
766429,3001
344898,3001
426061,3001
788422,5001
494903,5001
939209,2001
415047,2001
172373,1001
956982,1001
377842,4001
735648,4001
856621,5001
410532,5001
387199,4001
486442,5001
712096,5001
187207,1001
583435,4001
652292,4001
839764,5001
817441,5001
319686,4001
340456,4001
862292,3001
155455,3001
755512,3001
350036,3001
660160,5001
615367,5001
926340,2001
741414,2001
552215,1001
629523,1001
257355,4001
405704,4001
809563,5001
551274,5001
410721,4001
411970,5001
502786,5001
779981,1001
243913,4001
465563,4001
126947,5001
997123,4001
768053,4001
922004,3001
893257,3001
513516,3001
550688,3001
578658,5001
687401,5001
616542,2001
229674,2001
910839,1001
916771,1001
917366,4001
138184,4001
752368,5001
246567,5001
364826,4001
818588,5001
976130,5001
113693,1001
259326,4001
203015,4001
507960,5001
685086,4001
377827,4001
793908,3001
562756,3001
593831,3001
654413,3001
177908,5001
213923,5001
453046,2001
416395,2001
428638,1001
185040,1001
369773,4001
509313,4001
842810,5001
641526,5001
347756,4001
310825,5001
676338,5001
982306,1001
912439,4001
300153,4001
324892,5001
742590,4001
402636,4001
405301,3001
948900,3001
718875,3001
484415,3001
350283,5001
765212,5001
760606,2001
331661,2001
224563,1001
449882,1001
450738,4001
806622,4001
385833,5001
763163,1001
897397,2001
862696,2001
696128,2001
396732,2001
525550,1001
391646,1001
869042,1001
265358,2001
868673,2001
626383,1001
150291,1001
909677,1001
138191,1001
321519,1001
776039,2001
121192,2001
348481,1001
156143,1001
986792,1001
567275,1001
441872,3001
247716,1001
707951,1001
749500,2001
302532,2001
554841,1001
341481,1001
406419,1001
548138,1001
613380,3001
668685,1001
805231,1001
765983,4001
383673,4001
308543,2001
811224,2001
637979,2001
431097,1001
509371,3001
290554,1001
398989,1001
551061,4001
384939,4001
179692,4001
628495,4001
394010,2001
372801,2001
999307,2001
486707,1001
312646,3001
581520,1001
701494,1001
617343,4001
653595,4001
248995,3001
739214,3001
939293,3001
382405,3001
978581,5001
802411,5001
438290,2001
375215,2001
419637,1001
887447,1001
736349,4001
710423,4001
392529,5001
922113,5001
994548,4001
849237,5001
124742,5001
612842,1001
149140,4001
927344,4001
375880,5001
403048,5001
258773,4001
602135,4001
673774,3001
875902,3001
296157,3001
788810,3001
328375,5001
601554,5001
828621,2001
285385,2001
556750,1001
428798,1001
920890,4001
619908,4001
608086,5001
887855,5001
593416,4001
453240,5001
333131,5001
704255,1001
836272,4001
870724,4001
309197,5001
868288,4001
289702,4001
229399,3001
409602,3001
926666,3001
146904,3001
783011,5001
373115,5001
829747,2001
390136,2001
418115,1001
595624,1001
334312,4001
693498,4001
612413,5001
